CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.0,6,-10,0.35,1000,1,0,40,6,4,0.09,0.05,0.05,1,2,1,0,0,0,3286.939,1465.287,4186.534,7298.785,6000,553.938,1769.589,184505.993,0.0,184505.993,609471.019,424965.025,101.579,70.828,2338701.35,389.784,165736.36,27.623,10625519.345,1770.92
0,3.6,2,-15,0.5,1100,0,1,40,4,1,0.06,0.01,0.03,1,3,2,4,2,4,1487.514,877.659,1755.318,3096.644,2200,650.921,1760.409,0.0,164598.284,164598.284,217472.672,52874.388,98.851,24.034,773688.427,351.677,20621.011,9.373,1804738.993,820.336
0,3.6,6,-15,0.25,950,0,0,0,2,6,0.1,0.01,0.03,1,2,3,2,1,3,3044.34,1224.32,4897.282,8639.541,5700,563.87,1492.553,0.0,0.0,0.0,609371.68,609371.68,106.907,106.907,1656518.434,290.617,237654.955,41.694,13539266.191,2375.31
0,3.3,4,-5,0.35,1250,0,0,20,5,5,0.09,0.02,0.1,0,3,0,2,0,2,2417.611,1201.653,3433.294,6024.457,5000,616.76,1708.786,0.0,0.0,0.0,440499.502,440499.502,88.1,88.1,1202592.142,240.518,171794.806,34.359,9792332.422,1958.466
0,3.2,7,-30,0.4,1350,1,1,40,1,4,0.07,0.03,0.03,0,1,1,4,1,3,4551.868,2421.78,6054.451,10602.424,9450,583.691,1713.307,288368.747,176941.823,465310.571,889377.468,424066.898,94.114,44.875,3310700.985,350.339,165386.09,17.501,11580005.493,1225.397
0,2.9,2,-5,0.4,1400,0,0,10,2,4,0.1,0.04,0.06,3,1,0,3,1,0,1246.53,638.297,1595.744,2775.16,2800,661.047,1617.507,0.0,0.0,0.0,250164.294,250164.294,89.344,89.344,512151.885,182.911,97564.075,34.844,5390355.626,1925.127
0,3.5,1,-20,0.4,1350,1,1,5,2,2,0.1,0.02,0.03,2,3,0,1,3,4,682.921,378.403,946.008,1666.095,1350,722.878,1554.358,61382.25,196198.776,257581.026,112675.297,-144905.729,83.463,-107.338,621157.654,460.117,-56513.234,-41.862,-2204504.064,-1632.966
0,3.3,7,-5,0.15,1300,1,1,25,3,1,0.05,0.02,0.03,1,2,3,5,1,2,3038.797,918.894,6125.959,10749.319,9100,581.823,1740.893,494429.021,192368.713,686797.734,851029.687,164231.953,93.52,18.047,3665862.158,402.842,64050.462,7.039,6868385.247,754.768
0,2.9,3,-15,0.3,1250,0,1,30,5,1,0.08,0.03,0.07,2,0,1,5,2,3,1589.318,678.856,2262.853,3935.331,3750,600.528,1750.158,0.0,185954.249,185954.249,304485.968,118531.719,81.196,31.608,970911.424,258.91,46227.37,12.327,3282279.936,875.275
0,3.3,3,-5,0.35,1350,1,1,25,5,2,0.04,0.03,0.06,0,0,1,0,3,2,1848.756,936.548,2675.851,4695.359,4050,615.143,1740.893,72754.611,219744.252,292498.863,373438.94,80940.077,92.207,19.985,1491650.965,368.309,31566.63,7.794,3069982.46,758.02
